rho_s,r_s,MBH,chi2,reward,status,proposal_id
60.52065820526388,3471.710666803617,313352.08949978324,13.999914444924364,-13.999914444924364,pass,81.0
59.05870243472888,3103.90148080636,316794.9175048259,13.995796047777684,-13.995796047777684,pass,82.0
81.9286025248687,2253.2315184689533,371424.6952724741,14.027933487597254,-14.027933487597254,pass,83.0
20.38261851693106,919.0791745181816,932631.9316434558,27.38972921699913,-27.38972921699913,pass,84.0
35.189288106692814,3202.5576645811825,60055.41604974451,13.631515451706177,-13.631515451706177,pass,85.0
79.8334444226844,1770.0010568236876,89998.56192048184,13.72082247281383,-13.72082247281383,pass,86.0
73.15239624308194,3281.5653861264777,387871.4875523159,13.917962707852192,-13.917962707852192,pass,87.0
11.423223311101316,2192.55277178044,319613.0139094248,61.1319157637473,-61.1319157637473,pass,88.0
79.38674479719525,3598.368810201036,347063.8036350939,14.250347585303876,-14.250347585303876,pass,89.0
91.20238189743168,1506.4655808340185,185360.9779256927,13.70057960075778,-13.70057960075778,pass,90.0
0.7403462234468388,596.5700330744229,368264.17869011086,1068.558985574117,-1068.558985574117,pass,91.0
9.216861486639711,791.1046617737145,119822.40345653772,688.894183390325,-688.894183390325,pass,92.0
21.43374915933831,2699.788406066876,626048.3328536483,12.61817627719806,-12.61817627719806,pass,93.0
25.42569932497328,918.0193997656972,836896.9487185756,82.08991182938091,-82.08991182938091,pass,94.0
34.57665454283299,1445.052989413264,987679.9372710696,25.021898036024147,-25.021898036024147,pass,95.0
57.733970377556425,4663.853787694611,296894.6859790632,14.132311038110387,-14.132311038110387,pass,96.0
18.637941729500454,4110.514804978605,602404.8282619247,14.679721954579373,-14.679721954579373,pass,97.0
27.58071370128243,4416.373426462186,621007.9002063549,13.958554372543793,-13.958554372543793,pass,98.0
11.071497817048412,2913.1693595760007,737893.8540906925,42.34670599608247,-42.34670599608247,pass,99.0
72.94747340913057,4629.834215823367,895712.6963120692,15.197529205378538,-15.197529205378538,pass,100.0
91.0665572745823,4621.117671081731,798315.2453673664,15.36954351089635,-15.36954351089635,pass,101.0
40.46660531307402,1003.5491941907115,533651.5210489054,35.097155539017386,-35.097155539017386,pass,102.0
59.63805217782426,2460.0569492860923,268023.5992661461,13.79759999488914,-13.79759999488914,pass,103.0
27.010982474131936,1959.8914140841684,590835.9607120052,12.794416702901596,-12.794416702901596,pass,104.0
78.70109000976518,4058.006362306788,160292.7851727567,14.355031520216558,-14.355031520216558,pass,105.0
17.412630201300114,1519.1253858146315,185622.4261773346,58.28706008886595,-58.28706008886595,pass,106.0
74.23977515803674,2709.9502971189336,155322.57507562297,14.001470619629249,-14.001470619629249,pass,107.0
57.53833366434445,1752.169063682658,814994.5119342287,14.365422005876084,-14.365422005876084,pass,108.0
26.13397010594889,1394.856340023229,943679.3081246328,39.2822307035319,-39.2822307035319,pass,109.0
23.558615822814023,1743.2072721809948,220589.21653221664,31.580958944087783,-31.580958944087783,pass,110.0
18.285992581686877,3782.595005388408,474061.4034938878,15.48855567735562,-15.48855567735562,pass,111.0
34.58344273580062,4848.469734096707,198539.7210192701,13.88244425808053,-13.88244425808053,pass,112.0
77.3073188999005,1839.1410482040883,331876.40095766215,13.788716484770694,-13.788716484770694,pass,113.0
40.04729885515458,2944.436270346692,738970.3663788189,14.09573915406593,-14.09573915406593,pass,114.0
20.057607554492584,1605.8115448618075,245811.13839692212,44.32949550614186,-44.32949550614186,pass,115.0
16.58034378552113,1123.647133965537,743407.7737373086,128.19225893893196,-128.19225893893196,pass,116.0
19.889937553771237,4641.517584197452,88769.46203811675,13.763993692336545,-13.763993692336545,pass,117.0
81.54386702846203,2620.3483126811675,611375.5335121637,14.262842290073028,-14.262842290073028,pass,118.0
17.585681782885647,4037.209800923966,800957.7782257283,15.678484038516004,-15.678484038516004,pass,119.0
19.758166186402235,1651.5096614385527,692241.0090831016,43.5334398833191,-43.5334398833191,pass,120.0
30.760799563310773,11.611562097060622,180145.3851580516,1350.502065698715,-1350.502065698715,pass,121.0
