rho_s,r_s,MBH,chi2,reward,status,proposal_id
13.135137115737153,4351.39520577857,239466.93146078213,18.479398516456804,-18.479398516456804,pass,153.0
26.441999202945198,2067.7815432047464,495407.29722754407,20.558875819915304,-20.558875819915304,pass,154.0
71.88568757619828,3469.147241135518,461499.20717543224,14.035712243554363,-14.035712243554363,pass,155.0
96.85899903637979,4420.593266431605,385272.5044750652,14.920780774924427,-14.920780774924427,pass,156.0
55.97684712589127,4551.516193321695,486615.31473064754,14.129582326700938,-14.129582326700938,pass,157.0
27.576310349594586,618.0617718013015,102765.6212882907,186.75530458544821,-186.75530458544821,pass,158.0
36.37556432685942,2726.843228213165,200520.73045443208,13.653628922602701,-13.653628922602701,pass,159.0
25.59894645120603,4455.392817028014,833994.3730366568,14.261473278228632,-14.261473278228632,pass,160.0
55.30010323614915,1977.7407363154039,295682.45928538137,13.645169476537939,-13.645169476537939,pass,161.0
47.09514342183193,4729.475879227408,692620.6932227358,14.293293661581165,-14.293293661581165,pass,162.0
7.230062727916059,1473.2538581907843,474037.9106662048,22.425210644629438,-22.425210644629438,pass,163.0
38.172827431020615,2851.687948643475,938187.9361352287,14.415331298735179,-14.415331298735179,pass,164.0
91.19252079737741,1008.5521089025234,954874.7210798495,15.025438562094772,-15.025438562094772,pass,165.0
52.50623892398717,2505.202151330705,916649.6193808607,14.434388607809554,-14.434388607809554,pass,166.0
20.224544518373577,2887.402001336774,524729.9512632124,18.424739359738275,-18.424739359738275,pass,167.0
33.17578071556692,4694.672273873343,408944.67454533844,13.948927707458123,-13.948927707458123,pass,168.0
46.52852496602878,1363.5142503501797,713363.7173190833,14.526672872983324,-14.526672872983324,pass,169.0
60.86142079599686,1661.8928719412008,367196.39159507776,13.834437449812086,-13.834437449812086,pass,170.0
80.61395874293366,3733.146631359162,35682.21719773368,14.26950594831143,-14.26950594831143,pass,171.0
20.743062477508808,4201.718302518964,396432.3199944806,13.972543009840939,-13.972543009840939,pass,172.0
75.34817762340907,2785.155716286356,199015.99537165227,13.950027222960427,-13.950027222960427,pass,173.0
80.8789884163763,777.1242513924099,688826.3437917641,20.21389183021918,-20.21389183021918,pass,174.0
23.60804035668464,4480.599781461902,17377.931867318617,13.552432147324627,-13.552432147324627,pass,175.0
84.5917790102125,1981.6516318264148,889131.5700231051,14.59981256446335,-14.59981256446335,pass,176.0
74.63056232159256,1005.2812199693345,612557.5598688079,15.940469412852254,-15.940469412852254,pass,177.0
72.55991066930063,2585.054468710267,708130.2015828643,14.401345971379452,-14.401345971379452,pass,178.0
55.86563860480014,3937.826637361948,759369.5062703675,14.427922570529962,-14.427922570529962,pass,179.0
15.140405577966451,4152.503095709512,136579.8195478425,16.570081085541933,-16.570081085541933,pass,180.0
74.7412049398323,2533.5968958112107,156808.50409651792,13.988799473007756,-13.988799473007756,pass,181.0
34.39909191278876,2544.8237425047314,501011.45308359904,14.18976109571469,-14.18976109571469,pass,182.0
97.38970714695455,3025.433403394035,255882.28237055056,14.24802269591239,-14.24802269591239,pass,183.0
0.356823968495423,2498.0457640221925,312401.3383881047,35.247545612564814,-35.247545612564814,pass,184.0
27.082957301831147,4377.699249279841,25499.746729739203,13.604773760724733,-13.604773760724733,pass,185.0
50.16520614520741,2519.947426692385,858332.3185429743,14.312439252800381,-14.312439252800381,pass,186.0
0.42328021462486026,3365.349622214777,326809.89231200406,306.1882650367305,-306.1882650367305,pass,187.0
52.504483088311595,4238.208499460647,531538.418376268,14.106121327627234,-14.106121327627234,pass,188.0
40.561469853852955,1772.0958359730332,862275.2323651684,16.195170025290917,-16.195170025290917,pass,189.0
71.65626678448963,566.6535168171954,371500.8043476733,39.56935845532527,-39.56935845532527,pass,190.0
98.5602291611603,3760.6792162066145,671369.0034771203,14.985379640007977,-14.985379640007977,pass,191.0
