ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,preprocess_mode
283.300323,-30.71139,10.55101000000002,0.013433,apogee,,,,,,,,,-207.51255198989736,-75.36925122057458,220.77586657719166,dwarf
283.300323,-30.71139,10.89801,0.01158,apogee,,,,,,,,,-207.51255198989736,-75.36925122057458,220.77586657719166,dwarf
283.300323,-30.71139,11.00900200000001,0.011522,apogee,,,,,,,,,-207.51255198989736,-75.36925122057458,220.77586657719166,dwarf
283.310849,-30.760576,6.020004,0.037391,apogee,,,,,,,,,-203.3988575695285,-97.68915001360745,225.6418961340523,dwarf
283.312259,-30.212576,-7.203994999999992,0.012662,apogee,,,,,,,,,-202.84781167055158,150.9853618105459,252.87114145468047,dwarf
283.312259,-30.212576,-5.236999999999995,0.007051,apogee,,,,,,,,,-202.84781167055158,150.9853618105459,252.87114145468047,dwarf
283.315365,-30.299223,10.700012000000015,0.004046,apogee,,,,,,,,,-201.63394744199903,111.66620044917951,230.48988933096211,dwarf
283.325498,-30.228792,12.780014000000023,0.006691,apogee,,,,,,,,,-197.67384241049712,143.62677443145833,244.3431977913751,dwarf
283.326062,-30.484762,-129.335503,0.004104,apogee,,,,,,,,,-197.45342405090634,27.471272986880013,199.35527459524798,dwarf
283.3293,-30.141563,0.22000100000002476,0.038459,apogee,,,,,,,,,-196.18797254669897,183.21003901523292,268.43181437368315,dwarf
283.330847,-30.196495,19.45100400000001,0.017504,apogee,,,,,,,,,-195.58338530859785,158.2826881328887,251.60737264902386,dwarf
283.331594,-30.310932,-130.379773,0.259284,apogee,,,,,,,,,-195.29144822595285,106.35282479416541,222.37282453548247,dwarf
283.332511,-30.695427,11.69300800000002,0.005385,apogee,,,,,,,,,-194.93307298525002,-68.12547159968108,206.49451039713324,dwarf
283.332511,-30.695427,12.060012,0.005675,apogee,,,,,,,,,-194.93307298525002,-68.12547159968108,206.49451039713324,dwarf
283.333108,-30.738815,17.540008,0.142987,apogee,,,,,,,,,-194.69975780674554,-87.81432145191759,213.58686931098103,dwarf
283.335065,-30.391773,-4.967987999999991,0.019097,apogee,,,,,,,,,-193.9349373639777,69.66834265844236,206.0690124670473,dwarf
283.335065,-30.391773,-4.548995999999988,0.016415,apogee,,,,,,,,,-193.9349373639777,69.66834265844236,206.0690124670473,dwarf
283.342686,-30.768415,22.13600100000002,0.026233,apogee,,,,,,,,,-190.95655382058158,-101.24637537526615,216.13707218721635,dwarf
283.342686,-30.768415,22.126007000000016,0.021122,apogee,,,,,,,,,-190.95655382058158,-101.24637537526615,216.13707218721635,dwarf
283.342686,-30.768415,22.59700000000001,0.019831,apogee,,,,,,,,,-190.95655382058158,-101.24637537526615,216.13707218721635,dwarf
283.343584,-30.39983,-262.739991,0.027532,apogee,,,,,,,,,-190.60560402109022,66.01219203477915,201.71292913812243,dwarf
283.356433,-30.590212,41.81500200000002,0.039741,apogee,,,,,,,,,-185.58405171182505,-20.380419115050508,186.69976361281894,dwarf
283.359726,-30.54591,-302.347001,0.001215,apogee,,,,,,,,,-184.29710550943477,-0.2768092193667915,184.2973133892615,dwarf
