SDSSJ100701.47+160304.4  200.9  6.1 -0.9  1.0  1.4 54416.551 22.37 22.25 21.85 1  0.994  0.987 
SDSSJ100701.71+160808.4  -35.3  2.4  1.3  0.3  3.7 54881.416 19.58 19.28 19.18 0 -9.999 -9.999 
SDSSJ100701.90+160841.9  123.0  3.7  3.2  0.7  4.3 54889.267 22.61 21.81 21.88 0  0.000  0.001 
SDSSJ100701.99+154933.6  149.1 16.7  1.1  0.6 14.9 55240.402 20.63 20.36 20.35 0  0.000  0.006 
SDSSJ100702.11+155646.9  219.2  7.5  0.4  0.6  7.6 54890.444 21.80 21.37 21.32 1  0.991  0.898 
SDSSJ100702.31+161720.8  118.9  6.0  4.4  0.5 12.9 54889.267 21.74 21.35 21.31 0  0.000  0.000 
SDSSJ100702.41+161508.6  111.2  2.4  4.1  0.3 10.7 54889.267 21.05 20.40 20.18 0 -9.999 -9.999 
SDSSJ100702.46+155055.3  208.4  2.4  2.3  0.3 13.5 54889.542 18.48 17.94 17.73 1  0.961  0.886 
SDSSJ100702.46+155055.3  209.9  2.3  2.6  0.3 13.5 55240.402                                   
SDSSJ100702.73+154952.9   77.0 25.4  5.6  0.9 14.5 55240.402 22.84 21.74 20.91 0 -9.999 -9.999 
SDSSJ100702.96+160136.4  155.9  5.9 -0.6  0.6  2.8 54416.551 21.77 21.47 21.49 0  0.000  0.111 
SDSSJ100702.98+155302.2   27.6  2.5  2.9  0.4 11.4 54889.542 23.00 21.35 20.09 0 -9.999 -9.999 
SDSSJ100703.01+160425.0  215.6  3.8  0.9  0.4  0.0 54889.267 20.99 20.75 20.66 1  1.000  0.991 
SDSSJ100703.03+154847.3 -105.1  3.2  3.1  0.3 15.6 55240.402 18.76 18.41 18.30 0 -9.999 -9.999 
SDSSJ100703.15+154829.1   53.1  2.4  3.9  0.5 15.9 55240.402 21.69 20.32 19.27 0 -9.999 -9.999 
SDSSJ100703.15+160335.0  191.7  4.4  0.9  0.5  0.8 54889.267 21.81 21.48 21.41 1  0.994  0.963 
SDSSJ100703.15+160335.0  204.0  9.0  3.0  0.7  0.8 54881.311                                   
SDSSJ100703.15+160335.0  207.1  5.2  0.6  0.7  0.8 54416.551                                   
SDSSJ100703.26+160234.4  207.7  3.3  1.7  0.3  1.8 54881.311 20.62 20.33 20.13 1  0.998  0.984 
SDSSJ100703.26+160234.4  199.9  3.5  2.8  0.4  1.8 54889.267                                   
SDSSJ100703.26+160234.4  206.0  2.7  1.9  0.4  1.8 54416.551                                   
SDSSJ100703.26+160234.4  199.6  3.5  1.7  0.4  1.8 55240.355                                   
SDSSJ100703.32+160140.6  210.1 21.1  0.6  0.5  2.7 54416.551 21.17 20.97 20.83 1  0.996  0.985 
SDSSJ100703.32+160140.6  213.2 13.6 -0.2  0.4  2.7 54881.311                                   
SDSSJ100703.42+160951.8   62.3  2.2  4.3  0.3  5.4 54881.311 15.29 14.94 14.78 0 -9.999 -9.999 
SDSSJ100703.51+160642.3   24.4  2.2  4.4  0.3  2.3 54881.416 17.99 17.22 16.92 0 -9.999 -9.999 
SDSSJ100703.59+161348.0   16.5  2.4  3.3  0.3  9.4 54889.267 19.67 19.35 19.16 0  0.000  0.000 
SDSSJ100703.63+161449.5  -38.9  2.2  4.4  0.3 10.4 54889.267 16.62 16.06 15.83 0  0.000  0.000 
SDSSJ100704.30+155640.6  113.3  3.0  1.9  0.3  7.7 54890.444 18.95 18.61 18.46 0 -9.999 -9.999 
SDSSJ100704.35+160459.4  227.2  4.4  1.5  0.4  0.6 54881.311 21.04 20.76 20.69 1  1.000  0.488 
SDSSJ100704.35+160459.4  233.5  3.3  0.6  0.5  0.6 55240.355                                   
SDSSJ100704.58+160130.8  295.8  3.9  1.2  0.4  2.9 54881.311 21.21 20.82 20.76 0 -9.999 -9.999 
SDSSJ100704.63+160812.6  296.9  3.4  1.8  0.4  3.8 54889.267 21.08 20.85 20.74 0 -9.999 -9.999 
SDSSJ100704.63+160812.6  297.2  4.1  2.0  0.4  3.8 54881.311                                   
SDSSJ100704.97+155903.7  -41.9  2.3  3.7  0.3  5.4 55240.402 21.00 19.66 19.07 0 -9.999 -9.999 
SDSSJ100705.28+155850.6   28.9  2.2  4.8  0.3  5.6 54881.311 16.19 15.14 14.92 0  0.000  0.000 
SDSSJ100705.53+160527.0   23.7  7.0  3.1  0.4  1.2 54881.311 21.30 20.93 21.02 0  0.000  0.000 
SDSSJ100705.53+160527.0   23.4  3.0  0.9  0.4  1.2 54889.267                                   
SDSSJ100705.55+155635.8  -29.3  2.2  4.9  0.3  7.8 54890.444 14.80 13.39 13.25 0  0.000  0.000 
SDSSJ100705.60+160422.0  203.4  2.5  3.2  0.3  0.6 54881.311 17.46 17.53 17.60 1  1.000 -9.999 
SDSSJ100705.60+160422.0  209.4  3.5  3.4  0.3  0.6 54881.416                                   
SDSSJ100705.60+160422.0  199.2  2.3  2.9  0.3  0.6 54416.551                                   
SDSSJ100705.60+160422.0  212.5  2.6  3.3  0.3  0.6 55240.355                                   
SDSSJ100706.09+155247.4   91.5  2.2  4.5  0.3 11.6 54889.542 16.48 15.74 15.45 0  0.000  0.000 
SDSSJ100706.17+155939.1   -8.3  4.2  1.6  0.9  4.8 54881.311 22.32 21.87 21.65 0  0.000  0.000 
SDSSJ100706.28+155812.3  198.4  8.1  0.7  0.5  6.3 54881.311 21.20 20.96 20.78 1  0.985  0.928 
SDSSJ100706.64+155521.3  -28.8  2.2  4.4  0.3  9.1 54890.444 16.66 15.84 15.52 0  0.000  0.000 
SDSSJ100706.64+155521.3  -27.5  2.2  4.6  0.3  9.1 54889.542                                   
SDSSJ100706.75+160444.4  215.1  6.8  2.1  0.6  0.9 55240.355 21.78 21.49 21.39 1  0.997  0.985 
SDSSJ100706.75+160444.4  207.0  6.7  1.2  0.7  0.9 54416.551                                   
SDSSJ100707.02+161152.2  -47.2  2.8  4.3  0.3  7.5 54889.267 21.59 20.96 20.55 0 -9.999 -9.999 
SDSSJ100707.45+161550.1  103.3  2.2  4.2  0.3 11.5 54889.267 19.96 19.22 18.99 0 -9.999 -9.999 
SDSSJ100707.60+155426.2  -17.5  2.7  3.1  0.4 10.0 54889.542 20.33 19.92 19.78 0  0.000  0.000 
SDSSJ100707.60+155426.2  -24.6  2.5  2.9  0.3 10.0 54890.444                                   
SDSSJ100707.65+160243.2  -34.3  2.2  4.5  0.3  2.0 54416.551 18.53 18.00 17.79 0  0.000  0.000 
SDSSJ100707.72+155801.3  -53.3  5.5  4.7  0.9  6.5 54881.311 22.78 22.09 21.82 0  0.000  0.000 
SDSSJ100707.73+160533.5   35.1  2.2  3.3  0.3  1.6 54881.311 20.41 19.05 18.35 0 -9.999 -9.999 
SDSSJ100707.80+160721.5  247.7  2.8  1.7  0.3  3.1 54881.311 20.64 20.34 20.23 0  0.000  0.068 
SDSSJ100707.80+160721.5  245.6  2.6  1.5  0.3  3.1 54889.267                                   
SDSSJ100707.80+160721.5  251.0  2.4  1.6  0.3  3.1 54881.416                                   
SDSSJ100708.34+160930.0  -20.8  2.2  3.4  0.3  5.2 54881.311 18.08 17.66 17.50 0  0.000  0.000 
SDSSJ100708.37+155646.3  286.3  5.4  3.4  0.7  7.7 54890.444 22.01 21.55 21.45 0 -9.999 -9.999 
SDSSJ100708.50+160552.4  -29.7  9.8  0.7  0.7  1.9 54889.267 22.27 21.87 21.69 0  0.000  0.000 
SDSSJ100708.51+160401.5  208.7  3.5  1.3  0.5  1.3 54881.311 21.28 21.02 21.26 1  0.999  0.993 
SDSSJ100708.55+155343.4   91.1  2.2  4.3  0.3 10.8 54889.542 15.12 13.80 13.49 0  0.000  0.000 
SDSSJ100708.55+155343.4   90.8  2.2  4.5  0.3 10.8 54890.444                                   
SDSSJ100708.74+155502.9  -53.2  5.4  3.6  0.9  9.5 55240.402 22.72 21.73 21.21 0 -9.999 -9.999 
SDSSJ100708.77+155323.2   63.0  2.2  3.7  0.3 11.1 54889.542 16.38 15.99 15.85 0 -9.999 -9.999 
SDSSJ100708.77+155323.2   59.2  2.2  3.9  0.3 11.1 54890.444                                   
SDSSJ100708.92+160445.6  206.0 23.1  1.7  0.8  1.4 54416.551 21.82 21.54 21.36 1  0.997  0.982 
SDSSJ100708.92+160445.6  213.9  7.9  1.2  0.6  1.4 55240.355                                   
SDSSJ100709.07+160436.6  312.7  6.4  1.3  0.7  1.4 54889.267 22.29 21.91 21.59 0 -9.999 -9.999 
SDSSJ100709.07+160436.6  305.0  4.7  2.6  0.7  1.4 54881.311                                   
SDSSJ100709.24+160831.1   53.9  2.2  4.7  0.3  4.4 54881.311 20.39 19.63 19.32 0 -9.999 -9.999 
SDSSJ100709.25+160529.5   -0.5  3.6  1.6  0.5  1.8 54881.416 21.81 21.53 21.27 0  0.000  0.000 
SDSSJ100709.38+155559.4  -31.4  2.7  2.4  0.4  8.6 55240.402 22.39 20.93 20.39 0 -9.999 -9.999 
SDSSJ100709.50+155631.7   48.3  2.8  4.6  0.5  8.0 55240.402 21.86 20.93 20.50 0 -9.999 -9.999 
SDSSJ100709.70+161228.7   55.4  2.4  3.0  0.3  8.2 54881.311 23.20 21.39 20.05 0 -9.999 -9.999 
SDSSJ100709.74+155312.3  303.4  2.2  1.1  0.3 11.3 55240.402 16.11 15.80 15.72 0 -9.999 -9.999 
SDSSJ100709.74+155312.3  298.6  2.2  1.1  0.3 11.3 54890.444                                   
SDSSJ100709.87+155907.6  -26.4 25.3  2.5  0.5  5.5 55240.402 24.30 22.34 20.68 0 -9.999 -9.999 
SDSSJ100709.94+160503.2  219.5  5.0  1.0  0.6  1.7 54881.416 22.48 22.11 21.94 1  0.997  0.961 
SDSSJ100710.08+160623.9  208.0  2.2  3.6  0.3  2.6 54881.416 19.20 18.71 18.45 1  0.996  0.984 
SDSSJ100710.08+160623.9  205.6  2.2  3.4  0.3  2.6 54881.311                                   
SDSSJ100710.08+160623.9  208.1  6.2  3.6  0.4  2.6 55240.355                                   
SDSSJ100710.08+160623.9  205.8  2.2  3.2  0.3  2.6 54889.267                                   
SDSSJ100710.27+160355.9  198.9  9.6  1.9  0.7  1.8 54889.267 22.20 21.82 21.61 1  0.989  0.940 
SDSSJ100710.28+161238.4   48.3  4.2  5.3  0.8  8.4 54881.311 24.69 25.14 21.51 0 -9.999 -9.999 
SDSSJ100710.36+155133.9   51.8  2.6  3.5  0.4 13.0 55240.402 22.13 20.74 20.19 0 -9.999 -9.999 
SDSSJ100710.46+155517.2    2.6  2.4  2.3  0.3  9.3 54889.542 22.68 20.65 19.10 0 -9.999 -9.999 
SDSSJ100710.46+155517.2    6.9 17.1  1.7  0.3  9.3 55240.402                                   
SDSSJ100710.96+155738.2  216.9  4.5  1.2  0.7  7.0 54890.444 21.65 21.46 21.23 1  0.982  0.903 
SDSSJ100710.97+160512.7   50.1  2.2  3.4  0.3  2.0 54889.267 21.46 20.21 19.52 0 -9.999 -9.999 
SDSSJ100711.12+161148.9  164.0  2.3  2.4  0.3  7.6 54881.311 19.02 18.51 18.28 0  0.000  0.020 
SDSSJ100711.58+161550.7  -11.9  2.9 -9.9 -9.9 11.6 54889.444 24.67 23.79 21.79 0 -9.999 -9.999 
SDSSJ100711.63+160641.8  -33.6  3.5  2.8  0.5  3.0 54889.267 21.95 21.52 21.34 0  0.000  0.000 
SDSSJ100711.80+160630.4  247.1 15.9  0.4  1.0  2.9 54881.311 22.80 22.16 21.95 0  0.977  0.701 
SDSSJ100712.05+160755.1  -21.0  3.4  2.0  0.5  4.1 54881.311 21.59 21.27 21.34 0  0.000  0.000 
SDSSJ100712.18+161046.0  -38.1  3.4  2.9  0.3  6.7 54881.311 22.02 20.52 19.74 0 -9.999 -9.999 
SDSSJ100712.78+155516.5   37.9  2.2  3.5  0.3  9.4 54889.542 16.46 16.09 15.96 0 -9.999 -9.999 
SDSSJ100712.78+155516.5   37.6  2.2  3.6  0.3  9.4 55240.402                                   
SDSSJ100712.89+160113.1  117.8  2.2  2.3  0.3  4.0 55240.402 17.14 16.82 16.68 0  0.000  0.000 
SDSSJ100712.89+160113.1  128.1  2.2  2.4  0.3  4.0 54881.311                                   
SDSSJ100712.96+155734.8  307.9  2.4  1.7  0.3  7.2 55240.402 18.30 18.01 17.86 0 -9.999 -9.999 
SDSSJ100712.96+155734.8  302.4  2.3  1.6  0.3  7.2 54890.444                                   
SDSSJ100713.22+160637.7  209.3  4.8  1.1  0.4  3.3 54881.416 21.58 21.36 21.19 1  0.996  0.981 
SDSSJ100713.22+160637.7  229.7  7.6  1.1  0.5  3.3 54881.311                                   
SDSSJ100713.22+160637.7  208.7 15.4  1.3  0.6  3.3 55240.355                                   
SDSSJ100713.69+160444.8  293.4  4.8  0.5  0.6  2.5 55240.355 22.13 21.78 21.49 0 -9.999 -9.999 
SDSSJ100713.69+160444.8  298.7  4.7  1.8  0.5  2.5 54881.416                                   
SDSSJ100713.69+160444.8  300.2  3.6  1.5  0.5  2.5 54416.551                                   
SDSSJ100713.98+160608.9 -170.8  2.2  1.7  0.3  3.1 54881.416 18.02 17.73 17.68 0 -9.999 -9.999 
SDSSJ100713.98+160608.9 -175.4  2.2  1.5  0.3  3.1 54881.311                                   
SDSSJ100713.98+160608.9 -174.1  2.2  1.7  0.3  3.1 54416.551                                   
SDSSJ100714.58+160154.5  207.9  2.3  2.9  0.3  3.7 55240.402 18.83 18.30 18.06 1  0.994  0.989 
SDSSJ100714.58+160154.5  207.8  2.3  2.6  0.3  3.7 54881.416                                   
SDSSJ100714.58+160154.5  201.8  2.2  2.9  0.3  3.7 54881.311                                   
SDSSJ100714.62+160302.5 -117.1  2.5  3.5  0.3  3.1 54416.551 22.51 21.60 20.42 0 -9.999 -9.999 
SDSSJ100714.62+160302.5 -112.0 21.0  2.5  1.0  3.1 55240.402                                   
SDSSJ100714.62+155928.8   56.3  2.4  3.4  0.3  5.6 55240.402 22.01 20.66 19.56 0 -9.999 -9.999 
SDSSJ100714.66+155711.6   -6.2  2.2  4.6  0.3  7.7 54881.311 15.44 14.65 14.39 0  0.000  0.000 
SDSSJ100714.66+155711.6    1.9  2.2  4.8  0.3  7.7 54890.444                                   
SDSSJ100714.79+160627.1  205.7  5.4  3.2  0.8  3.4 54416.551 22.66 22.10 21.88 1  0.809  0.885 
SDSSJ100714.84+155758.8   77.1  3.0  3.0  0.4  7.0 55240.402 23.29 21.88 20.37 0 -9.999 -9.999 
SDSSJ100714.94+160448.8  207.7  3.7  0.8  0.4  2.8 54416.551 21.02 20.76 20.62 1  0.998  0.994 
SDSSJ100714.94+160448.8  205.8  5.7  0.6  0.4  2.8 55240.355                                   
SDSSJ100715.09+160708.2  210.7 10.9  2.2  0.6  3.9 55240.355 21.66 21.28 21.14 1  0.990  0.982 
SDSSJ100715.09+160708.2  195.4 11.8  0.4  0.5  3.9 54881.311                                   
SDSSJ100715.09+160708.2  206.8  6.5  0.6  0.5  3.9 54416.551                                   
SDSSJ100715.44+160735.0   17.3  2.2  2.3  0.3  4.3 54416.551 22.93 21.68 19.98 0 -9.999 -9.999 
SDSSJ100715.44+160735.0   13.0  2.6  2.9  0.3  4.3 55240.355                                   
SDSSJ100715.44+160735.0   20.2  2.4  1.8  0.3  4.3 54881.311                                   
SDSSJ100715.51+160552.1  282.0  2.8  1.6  0.3  3.3 54881.416 20.37 20.08 19.97 0 -9.999 -9.999 
SDSSJ100715.51+160552.1  284.2  3.2  1.4  0.3  3.3 54881.311                                   
SDSSJ100715.53+161519.1  266.8  3.1  2.0  0.4 11.3 54889.444 20.74 20.44 20.43 0  0.000  0.012 
SDSSJ100715.61+155818.2  215.6  3.9  4.5  0.6  6.8 54881.311 22.05 21.59 21.37 0  0.039  0.311 
SDSSJ100715.72+160260.0  205.1  4.3  1.3  0.4  3.3 54881.416 21.19 21.05 21.03 1  0.999  0.991 
SDSSJ100715.72+160260.0  206.9  9.7  1.8  0.6  3.3 54416.551                                   
SDSSJ100715.72+160260.0  214.5  5.4  0.7  0.4  3.3 54881.311                                   
SDSSJ100715.80+155343.5  -36.2  2.9  2.0  0.4 11.1 54889.542 24.67 22.02 20.18 0 -9.999 -9.999 
SDSSJ100715.80+155343.5  -33.5  2.5  2.6  0.3 11.1 54890.511                                   
SDSSJ100715.80+155343.5  -33.4  2.8  2.1  0.4 11.1 55240.402                                   
SDSSJ100715.80+160544.2  205.1  7.1  0.9  0.4  3.3 54881.311 20.61 20.33 20.31 1  0.998  0.993 
SDSSJ100715.80+160544.2  209.6  3.1  1.2  0.3  3.3 54881.416                                   
SDSSJ100715.80+160544.2  214.2  6.1  1.4  0.4  3.3 55240.355                                   
SDSSJ100715.92+155615.4   76.8  3.2  2.0  0.4  8.7 54890.444 23.41 22.22 21.15 0 -9.999 -9.999 
SDSSJ100715.92+155615.4   81.4  4.1  4.0  0.6  8.7 54889.542                                   
SDSSJ100715.92+155615.4   72.7  5.3  3.3  0.6  8.7 55240.402                                   
SDSSJ100716.18+160025.6   63.7  5.2  3.0  0.6  5.1 55240.402 23.60 22.62 21.37 0 -9.999 -9.999 
SDSSJ100716.26+160340.3  213.0 14.6  2.8  0.5  3.2 54881.416 21.67 21.41 21.23 1  0.964  0.828 
SDSSJ100716.26+160340.3  188.8  4.4  1.4  0.6  3.2 55240.355                                   
SDSSJ100716.26+160340.3  198.9  4.4  3.2  0.6  3.2 54416.551                                   
SDSSJ100716.26+160340.3  204.6  3.9  1.0  0.5  3.2 54881.311                                   
SDSSJ100716.66+160900.1   69.7  2.2  5.5  0.3  5.6 55240.355 17.60 16.86 16.59 0  0.000  0.000 
SDSSJ100717.15+160511.9  266.3  4.4  2.7  0.6  3.4 54881.311 22.10 21.80 21.40 0  0.000  0.030 
SDSSJ100717.36+160355.6  295.9  2.4  2.2  0.3  3.4 54416.551 20.11 19.79 19.65 0 -9.999 -9.999 
SDSSJ100717.36+160355.6  295.5  2.7  2.0  0.3  3.4 54881.311                                   
SDSSJ100717.36+160355.6  300.8  6.7  2.5  0.7  3.4 55240.402                                   
SDSSJ100717.63+160315.7   52.7  4.2  2.0  0.8  3.7 54881.311 22.93 22.49 22.00 0  0.000  0.000 
SDSSJ100717.63+160315.7   49.3 10.5  3.4  0.9  3.7 54881.416                                   
SDSSJ100717.86+161218.9 -153.1 31.0  4.6  0.9  8.6 54881.311 21.60 21.04 20.76 0 -9.999 -9.999 
SDSSJ100718.02+161140.0   27.8  6.8  3.1  0.9  8.1 54881.311 22.55 22.06 21.61 0  0.000  0.000 
SDSSJ100718.10+160402.6   -0.7  2.2  4.8  0.3  3.6 54881.416 17.33 16.19 15.77 0 -9.999 -9.999 
SDSSJ100718.10+160402.6   -5.8  2.2  3.7  0.3  3.6 55240.402                                   
SDSSJ100718.13+160836.9   24.2  2.3  2.8  0.3  5.5 54881.311 22.50 21.23 20.27 0 -9.999 -9.999 
SDSSJ100718.38+160820.8   75.8  3.2  3.2  0.5  5.4 54881.311 24.33 22.86 21.57 0 -9.999 -9.999 
SDSSJ100718.54+155427.5   49.3  2.4  3.6  0.3 10.6 54889.542 20.99 19.89 19.45 0 -9.999 -9.999 
SDSSJ100718.96+155631.7  109.1  3.3  1.7  0.4  8.8 54890.511 21.06 20.68 20.55 0  0.000  0.000 
SDSSJ100718.96+155631.7   98.7  4.1  1.8  0.6  8.8 54889.542                                   
SDSSJ100719.54+160804.9   22.9  2.2  5.1  0.3  5.4 54416.551 17.05 16.09 15.74 0 -9.999 -9.999 
SDSSJ100719.56+155556.9   67.0  2.2  4.6  0.3  9.3 54890.511 17.93 16.99 16.64 0 -9.999 -9.999 
SDSSJ100719.57+161522.4   46.9  2.2  4.4  0.3 11.6 54889.444 19.77 19.10 18.85 0 -9.999 -9.999 
SDSSJ100719.79+160105.6   33.1  2.9  1.9  0.4  5.2 54881.416 22.23 20.94 20.34 0 -9.999 -9.999 
SDSSJ100719.94+155719.6  -13.1  2.6  3.8  0.4  8.2 54889.542 22.05 20.77 20.08 0 -9.999 -9.999 
SDSSJ100719.95+155530.0  -15.6  2.3  2.2  0.3  9.8 54890.511 21.76 20.35 18.93 0 -9.999 -9.999 
SDSSJ100719.95+155530.0  -19.0  2.5  2.5  0.3  9.8 54889.542                                   
SDSSJ100720.00+160137.5  312.7  2.2  0.5  0.3  4.9 54881.416 17.60 17.28 17.13 0 -9.999 -9.999 
SDSSJ100720.40+161009.0   21.8  2.3  3.9  0.3  7.1 54881.311 21.46 20.27 19.74 0 -9.999 -9.999 
SDSSJ100720.47+160203.3   26.3  2.3  1.6  0.3  4.8 54881.416 18.66 18.23 18.03 0  0.000  0.000 
SDSSJ100720.47+160203.3   23.6  2.2  3.1  0.3  4.8 54881.311                                   
SDSSJ100720.53+160316.1  -34.4  2.2  4.0  0.3  4.3 54881.416 17.66 17.12 16.88 0  0.000  0.000 
SDSSJ100720.53+160316.1  -32.3  2.2  4.1  0.3  4.3 55240.402                                   
SDSSJ100720.53+160316.1  -31.8  2.2  4.2  0.3  4.3 54416.551                                   
SDSSJ100720.83+155926.0    7.5  2.2  3.5  0.3  6.5 54881.311 17.76 16.66 16.26 0 -9.999 -9.999 
SDSSJ100720.83+155926.0    7.3  4.1  4.9  0.3  6.5 55240.402                                   
SDSSJ100721.11+160334.5   19.4  2.2  4.5  0.3  4.4 54416.551 16.15 15.57 15.36 0  0.000  0.000 
SDSSJ100721.11+160334.5   16.7  2.2  4.8  0.3  4.4 55240.402                                   
SDSSJ100721.16+161118.2  281.6  2.4  3.5  0.3  8.1 54881.311 20.98 19.73 19.20 0 -9.999 -9.999 
SDSSJ100721.49+161600.3  201.4  6.5  3.3  0.6 12.4 54889.444 22.16 21.83 21.68 0  0.210  0.200 
SDSSJ100721.77+155424.5  307.2  5.5  0.8  0.5 11.0 54889.542 20.59 20.22 20.22 0 -9.999 -9.999 
SDSSJ100721.77+155424.5  305.5  3.2  1.8  0.4 11.0 54890.511                                   
SDSSJ100722.24+155505.6   26.4  5.5  1.0  0.7 10.4 54889.542 21.24 20.96 20.71 0  0.000  0.000 
SDSSJ100722.34+160020.1   77.1  2.2  4.6  0.3  6.1 55240.402 18.45 17.36 16.95 0 -9.999 -9.999 
SDSSJ100722.54+155333.5  -11.8  2.5  2.7  0.3 11.8 54890.511 19.98 19.60 19.43 0  0.000  0.000 
SDSSJ100722.63+160847.3   -1.9  2.2  3.4  0.3  6.4 54881.311 18.82 18.35 18.11 0  0.000  0.000 
SDSSJ100723.30+161314.3   -8.4  3.0  2.5  0.4 10.1 54889.444 21.64 21.31 21.09 0  0.000  0.000 
SDSSJ100723.36+160438.7  118.9  3.6  4.2  0.5  4.8 54881.416 25.10 22.98 21.74 0 -9.999 -9.999 
SDSSJ100723.63+161427.2  206.7  6.7  0.7  0.4 11.2 54889.444 21.35 21.10 20.99 1  0.963  0.859 
SDSSJ100724.03+155619.1  217.2 10.0  0.5  0.5  9.5 54890.511 21.54 21.35 21.13 1  0.966  0.843 
SDSSJ100724.06+160600.7   65.5  2.8  4.2  0.4  5.3 55240.355 23.89 21.84 20.74 0 -9.999 -9.999 
SDSSJ100724.08+160429.9  197.6  7.6  1.5  0.8  5.0 54416.551 22.12 21.80 21.55 1  0.955  0.885 
SDSSJ100724.22+160424.8   87.3  2.6  2.6  0.3  5.0 54881.416 20.89 20.28 20.04 0 -9.999 -9.999 
SDSSJ100725.13+160445.4    8.3  2.2  4.6  0.3  5.3 54416.551 18.97 18.23 17.91 0 -9.999 -9.999 
SDSSJ100725.25+155544.2   10.5  6.1  1.9  0.5 10.2 54889.542 20.40 20.23 20.10 0  0.000  0.000 
SDSSJ100725.25+155544.2   25.6  3.8  1.4  0.4 10.2 54890.511                                   
SDSSJ100725.31+155616.8    5.6  2.5  1.5  0.3  9.7 54889.542 19.11 18.83 18.75 0 -9.999 -9.999 
SDSSJ100726.19+160354.3   -1.3  2.2  5.3  0.3  5.5 54416.551 17.48 16.75 16.50 0  0.000  0.000 
SDSSJ100726.76+160314.8   15.3  3.6  1.5  0.4  5.8 54881.416 24.64 22.26 20.83 0 -9.999 -9.999 
SDSSJ100727.00+161546.0   42.9  2.8  3.2  0.4 12.7 54889.444 25.53 23.71 21.62 0 -9.999 -9.999 
SDSSJ100727.56+160134.4  219.2  8.8  0.4  0.5  6.5 54890.342 21.22 21.00 20.87 1  0.991  0.936 
SDSSJ100727.83+155246.3   10.2  2.3  2.9  0.3 13.1 54890.342 22.02 20.77 19.54 0 -9.999 -9.999 
SDSSJ100728.39+160741.2  217.4 14.3  2.0  0.9  6.9 54416.551 22.36 21.80 21.82 1  0.957  0.763 
SDSSJ100728.77+161259.4   51.1  2.2  2.8  0.3 10.5 54889.444 21.61 20.08 18.92 0 -9.999 -9.999 
SDSSJ100728.89+160446.7   10.8  3.6  2.0  0.4  6.2 54416.551 23.02 23.14 21.51 0  0.000  0.000 
SDSSJ100729.56+155624.4   14.0  3.5  3.9  0.6 10.2 54889.542 23.11 22.23 20.96 0 -9.999 -9.999 
SDSSJ100729.57+161246.0  115.9  2.2  4.4  0.3 10.5 54889.444 17.94 17.18 16.90 0 -9.999 -9.999 
SDSSJ100729.58+161107.1  309.6  2.2  4.2  0.3  9.2 54889.444 20.35 19.35 19.02 0 -9.999 -9.999 
SDSSJ100730.09+155317.8   10.8  3.3  1.9  0.4 12.9 54890.342 23.76 22.88 20.97 0 -9.999 -9.999 
SDSSJ100730.13+161405.3  108.0  2.2  3.4  0.3 11.6 54889.444 17.23 17.00 16.96 0  0.000  0.000 
SDSSJ100730.23+160401.9   52.0  2.4 -0.8  0.4  6.5 54881.416 22.15 20.82 19.59 0 -9.999 -9.999 
SDSSJ100730.23+161605.9  119.2  2.6  3.9  0.3 13.4 54889.444 21.09 20.56 20.41 0 -9.999 -9.999 
SDSSJ100730.54+155612.0  -49.8  2.8 -2.7  0.9 10.5 54890.511 23.40 22.23 21.06 0 -9.999 -9.999 
SDSSJ100730.69+155420.3    6.4  3.1  3.8  0.5 12.1 54890.511 24.57 22.43 20.94 0 -9.999 -9.999 
SDSSJ100730.69+155420.3   -6.4  3.2  1.4  0.4 12.1 54890.342                                   
SDSSJ100730.74+161055.7   -3.2  2.2  4.2  0.3  9.3 54889.444 18.98 18.11 17.89 0 -9.999 -9.999 
SDSSJ100731.06+160419.5  212.9  9.8 -0.1  0.7  6.7 54416.551 21.65 21.32 21.09 1  0.986  0.948 
SDSSJ100731.67+155611.1    9.9  3.8 -9.9 -9.9 10.7 54890.511 23.73 22.51 21.19 0 -9.999 -9.999 
SDSSJ100731.77+155002.1   17.0  2.2  3.4  0.3 15.9 54890.365 15.76 14.98 14.64 0  0.000  0.000 
SDSSJ100732.36+160155.2   47.4  2.2  4.6  0.3  7.4 54890.342 15.95 13.42 13.22 0 -9.999 -9.999 
SDSSJ100732.47+160500.5  281.1  6.9  4.4  0.7  7.1 54416.551 22.58 22.06 21.92 0 -9.999 -9.999 
SDSSJ100732.71+161157.4   22.4  2.2  4.7  0.3 10.3 54889.444 16.52 15.96 15.78 0  0.000  0.000 
SDSSJ100732.93+155728.5   99.5  2.2  4.4  0.3 10.  54889.542 17.21 16.49 16.19 0  0.000  0.000 
SDSSJ100732.95+155017.4  -10.7  2.4  3.2  0.3 15.8 54890.365 20.60 20.09 19.94 0  0.000  0.000 
SDSSJ100733.00+155834.6  178.5  2.2  2.5  0.3  9.2 54890.342 18.72 18.27 18.08 0  0.001  0.047 
SDSSJ100733.00+155834.6  182.2  2.3  2.9  0.3  9.2 54889.542                                   
SDSSJ100733.22+155915.2   -2.9  2.2  4.6  0.3  8.9 54889.542 18.10 17.27 16.96 0 -9.999 -9.999 
SDSSJ100734.29+160700.9   -7.3  2.2  4.5  0.3  7.9 54416.551 15.66 14.88 14.63 0  0.000  0.000 
