rho_s,r_s,MBH,ML,chi2,chi2_inner,chi2_outer,chi2_occ,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,reward,status,proposal_id,refine_passes
56.66517360195198,4493.390671127539,1241447.9557549343,1.963946846272951,34.26077369873229,11.87856276072761,54.74961649435134,14.966897655814321,37.0,33.0,2500.0,1541.6630489263393,0.0023588564444468694,-33.76077369873229,pass_halo_up,9.0,0.0
14.166293400487994,4493.390671127539,1241447.9557549343,1.963946846272951,33.006052706369346,10.827299283457181,53.402997245953195,15.490496016005084,37.0,33.0,2500.0,1325.8627114551925,0.0017012463698938374,-32.506052706369346,pass_halo_down,9.0,0.0
28.33258680097599,4493.390671127539,1241447.9557549343,2.0,12.79030554366674,11.085719513667842,12.692121904225164,15.148521036864206,37.0,33.0,2500.0,1453.4603096624887,0.0023388810223451783,-12.29030554366674,pass_ml_up,9.0,0.0
28.33258680097599,4493.390671127539,1241447.9557549343,0.9819734231364755,12.783606932158586,11.02078172348949,12.750657914778461,15.177422565666525,37.0,33.0,2500.0,1435.4865978431517,0.0030949966654120835,-12.283606932158586,pass_ml_down,9.0,0.0
86.72329719037923,1209.4765693235313,681736.0097011335,1.6493290069070548,11.987248244030193,10.671997095201046,11.546961380494823,15.244766027224765,37.0,33.0,2500.0,1207.5817106840757,0.010957319981381232,-11.487248244030193,pass_full,10.0,0.0
0.0,1209.4765693235313,681736.0097011335,1.6493290069070548,46.79701590788971,67.49317272609153,17.417216119376615,16.587527115904024,37.0,33.0,2485.0,112.06258925617249,0.04748387725276827,-46.29701590788971,pass_bh_only,10.0,0.0
86.72329719037923,1209.4765693235313,0.0,1.6493290069070548,33.18170142880594,10.990746002088754,53.58026666000402,15.18589244377418,37.0,33.0,2500.0,1453.7027934683415,0.0016312182561282428,-32.68170142880594,pass_halo_only,10.0,0.0
86.72329719037923,1209.4765693235313,1363472.019402267,1.6493290069070548,12.494795840845144,11.030740373534204,12.161325988955683,15.195374039476365,37.0,33.0,2500.0,1403.9303340017266,0.004917209618612188,-11.994795840845144,pass_bh_up,10.0,0.0
86.72329719037923,1209.4765693235313,340868.00485056674,1.6493290069070548,33.20094793874585,11.042812675993579,53.561419955903226,15.151636400656713,37.0,33.0,2500.0,1445.4681292891773,0.00155230067755068,-32.70094793874585,pass_bh_down,10.0,0.0
100.0,1209.4765693235313,681736.0097011335,1.6493290069070548,12.51997324767671,10.835010978966947,12.43160509030727,15.179860144746375,37.0,33.0,2500.0,1325.603052614765,0.008395226683411257,-12.01997324767671,pass_halo_up,10.0,0.0
